  0%|          | 0/1000 [00:00<?, ?it/s]E0208 10:54:02.497574 1439549 buffer_comparator.cc:157] Difference at 16: -1.34922, expected 3.85087
E0208 10:54:10.570996 1439549 buffer_comparator.cc:157] Difference at 16: 3.84811, expected 2.38374
E0208 10:54:10.571097 1439549 buffer_comparator.cc:157] Difference at 17: 3.34956, expected 2.43962
E0208 10:54:10.571102 1439549 buffer_comparator.cc:157] Difference at 18: 3.36003, expected 2.20634
E0208 10:54:10.571106 1439549 buffer_comparator.cc:157] Difference at 19: 3.37955, expected 2.0611
E0208 10:54:10.571111 1439549 buffer_comparator.cc:157] Difference at 20: 3.45834, expected 2.1593
E0208 10:54:10.571116 1439549 buffer_comparator.cc:157] Difference at 21: 3.22291, expected 2.1223
E0208 10:54:10.571120 1439549 buffer_comparator.cc:157] Difference at 22: 3.24676, expected 2.43595
E0208 10:54:10.571125 1439549 buffer_comparator.cc:157] Difference at 23: 3.31559, expected 2.38718
E0208 10:54:10.571134 1439549 buffer_comparator.cc:157] Difference at 24: 3.3283, expected 2.10045
E0208 10:54:10.571138 1439549 buffer_comparator.cc:157] Difference at 25: 3.31503, expected 2.33628
2025-02-08 10:54:10.572770: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:10.765153 1439549 buffer_comparator.cc:157] Difference at 16: 3.84811, expected 2.38374
E0208 10:54:10.765251 1439549 buffer_comparator.cc:157] Difference at 17: 3.34956, expected 2.43962
E0208 10:54:10.765257 1439549 buffer_comparator.cc:157] Difference at 18: 3.36003, expected 2.20634
E0208 10:54:10.765262 1439549 buffer_comparator.cc:157] Difference at 19: 3.37955, expected 2.0611
E0208 10:54:10.765267 1439549 buffer_comparator.cc:157] Difference at 20: 3.45834, expected 2.1593
E0208 10:54:10.765272 1439549 buffer_comparator.cc:157] Difference at 21: 3.22291, expected 2.1223
E0208 10:54:10.765277 1439549 buffer_comparator.cc:157] Difference at 22: 3.24676, expected 2.43595
E0208 10:54:10.765282 1439549 buffer_comparator.cc:157] Difference at 23: 3.31559, expected 2.38718
E0208 10:54:10.765286 1439549 buffer_comparator.cc:157] Difference at 24: 3.3283, expected 2.10045
E0208 10:54:10.765291 1439549 buffer_comparator.cc:157] Difference at 25: 3.31503, expected 2.33628
2025-02-08 10:54:10.767407: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:10.968629 1439549 buffer_comparator.cc:157] Difference at 64: 0.0527202, expected 1.97816
E0208 10:54:10.968714 1439549 buffer_comparator.cc:157] Difference at 65: 0.0140581, expected 2.2176
E0208 10:54:10.968720 1439549 buffer_comparator.cc:157] Difference at 66: 0.114467, expected 2.39337
E0208 10:54:10.968724 1439549 buffer_comparator.cc:157] Difference at 67: 0.0799704, expected 2.3918
E0208 10:54:10.968729 1439549 buffer_comparator.cc:157] Difference at 68: 0.0990259, expected 2.06078
E0208 10:54:10.968734 1439549 buffer_comparator.cc:157] Difference at 69: 0.109804, expected 2.18174
E0208 10:54:10.968738 1439549 buffer_comparator.cc:157] Difference at 70: 0.119937, expected 2.38572
E0208 10:54:10.968743 1439549 buffer_comparator.cc:157] Difference at 71: 0.0629578, expected 2.41715
E0208 10:54:10.968747 1439549 buffer_comparator.cc:157] Difference at 72: 0.0819676, expected 2.27936
E0208 10:54:10.968752 1439549 buffer_comparator.cc:157] Difference at 73: 0.0997411, expected 2.03826
2025-02-08 10:54:10.970271: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:11.158936 1439549 buffer_comparator.cc:157] Difference at 1600: 0.0975219, expected 2.43856
E0208 10:54:11.159040 1439549 buffer_comparator.cc:157] Difference at 1601: 0.0347422, expected 2.30087
E0208 10:54:11.159046 1439549 buffer_comparator.cc:157] Difference at 1602: 0.042198, expected 2.29892
E0208 10:54:11.159051 1439549 buffer_comparator.cc:157] Difference at 1603: 0.0303158, expected 2.13334
E0208 10:54:11.159055 1439549 buffer_comparator.cc:157] Difference at 1604: 0.0759832, expected 2.26904
E0208 10:54:11.159060 1439549 buffer_comparator.cc:157] Difference at 1605: 0.000186412, expected 2.38378
E0208 10:54:11.159066 1439549 buffer_comparator.cc:157] Difference at 1606: 0.0926568, expected 2.45527
E0208 10:54:11.159070 1439549 buffer_comparator.cc:157] Difference at 1607: 0.0493734, expected 2.03656
E0208 10:54:11.159075 1439549 buffer_comparator.cc:157] Difference at 1608: 0.0131017, expected 2.14054
E0208 10:54:11.159079 1439549 buffer_comparator.cc:157] Difference at 1609: 0.0252497, expected 2.37875
2025-02-08 10:54:11.160824: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:11.361575 1439549 buffer_comparator.cc:157] Difference at 1616: 0.111309, expected 2.21741
E0208 10:54:11.361678 1439549 buffer_comparator.cc:157] Difference at 1617: 0.062424, expected 2.38355
E0208 10:54:11.361684 1439549 buffer_comparator.cc:157] Difference at 1618: 0.09987, expected 1.93533
E0208 10:54:11.361689 1439549 buffer_comparator.cc:157] Difference at 1619: 0.0480639, expected 1.77588
E0208 10:54:11.361694 1439549 buffer_comparator.cc:157] Difference at 1620: 0.0917926, expected 2.11366
E0208 10:54:11.361699 1439549 buffer_comparator.cc:157] Difference at 1621: 0.103841, expected 2.09777
E0208 10:54:11.361704 1439549 buffer_comparator.cc:157] Difference at 1622: 0.00641649, expected 2.19421
E0208 10:54:11.361709 1439549 buffer_comparator.cc:157] Difference at 1623: 0.0159946, expected 2.19387
E0208 10:54:11.361713 1439549 buffer_comparator.cc:157] Difference at 1624: 0.00911066, expected 1.87767
E0208 10:54:11.361718 1439549 buffer_comparator.cc:157] Difference at 1625: 0.0312081, expected 2.33641
2025-02-08 10:54:11.363858: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:11.564062 1439549 buffer_comparator.cc:157] Difference at 1632: 0.0854644, expected 2.19127
E0208 10:54:11.564986 1439549 buffer_comparator.cc:157] Difference at 1633: 0.0908587, expected 2.52806
E0208 10:54:11.564997 1439549 buffer_comparator.cc:157] Difference at 1634: 0.0165104, expected 2.20535
E0208 10:54:11.565002 1439549 buffer_comparator.cc:157] Difference at 1635: 0.0279249, expected 1.99641
E0208 10:54:11.565007 1439549 buffer_comparator.cc:157] Difference at 1636: 0.0903406, expected 2.28836
E0208 10:54:11.565012 1439549 buffer_comparator.cc:157] Difference at 1637: 0.0853221, expected 2.1913
E0208 10:54:11.565017 1439549 buffer_comparator.cc:157] Difference at 1638: 0.0137942, expected 2.35183
E0208 10:54:11.565021 1439549 buffer_comparator.cc:157] Difference at 1639: 0.0560885, expected 2.07178
E0208 10:54:11.565026 1439549 buffer_comparator.cc:157] Difference at 1640: 0.0146866, expected 1.95051
E0208 10:54:11.565031 1439549 buffer_comparator.cc:157] Difference at 1641: 0.0840074, expected 2.0902
2025-02-08 10:54:11.566781: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:11.765772 1439549 buffer_comparator.cc:157] Difference at 1664: 0.0458046, expected 1.82539
E0208 10:54:11.765897 1439549 buffer_comparator.cc:157] Difference at 1665: 0.0122963, expected 2.14973
E0208 10:54:11.765902 1439549 buffer_comparator.cc:157] Difference at 1666: 0.0461498, expected 2.34545
E0208 10:54:11.765907 1439549 buffer_comparator.cc:157] Difference at 1667: 0.0871864, expected 2.2521
E0208 10:54:11.765913 1439549 buffer_comparator.cc:157] Difference at 1668: 0.0856286, expected 1.96602
E0208 10:54:11.765917 1439549 buffer_comparator.cc:157] Difference at 1669: 0.0269939, expected 2.18482
E0208 10:54:11.765922 1439549 buffer_comparator.cc:157] Difference at 1670: 0.0747427, expected 2.29935
E0208 10:54:11.765927 1439549 buffer_comparator.cc:157] Difference at 1671: 0.0972288, expected 2.32957
E0208 10:54:11.765932 1439549 buffer_comparator.cc:157] Difference at 1672: 0.0986705, expected 2.28867
E0208 10:54:11.765937 1439549 buffer_comparator.cc:157] Difference at 1673: 0.0100921, expected 1.85957
2025-02-08 10:54:11.767633: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:11.967838 1439549 buffer_comparator.cc:157] Difference at 3200: 0.0781569, expected 2.23239
E0208 10:54:11.967938 1439549 buffer_comparator.cc:157] Difference at 3201: 0.0879827, expected 1.93795
E0208 10:54:11.967943 1439549 buffer_comparator.cc:157] Difference at 3202: 0.0678828, expected 1.95705
E0208 10:54:11.967948 1439549 buffer_comparator.cc:157] Difference at 3203: 0.0421737, expected 2.05328
E0208 10:54:11.967953 1439549 buffer_comparator.cc:157] Difference at 3204: 0.0548797, expected 2.09406
E0208 10:54:11.967958 1439549 buffer_comparator.cc:157] Difference at 3205: 0.118271, expected 2.11959
E0208 10:54:11.967963 1439549 buffer_comparator.cc:157] Difference at 3206: 0.0359284, expected 2.39213
E0208 10:54:11.967967 1439549 buffer_comparator.cc:157] Difference at 3207: 0.100844, expected 2.02285
E0208 10:54:11.967972 1439549 buffer_comparator.cc:157] Difference at 3208: 0.0627074, expected 1.95293
E0208 10:54:11.967976 1439549 buffer_comparator.cc:157] Difference at 3209: 0.0672563, expected 2.12976
2025-02-08 10:54:11.969731: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:12.156853 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.92319
E0208 10:54:12.156932 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 2.25347
E0208 10:54:12.156938 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 2.16372
E0208 10:54:12.156942 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.84678
E0208 10:54:12.156947 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 1.94336
E0208 10:54:12.156953 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 2.10851
E0208 10:54:12.156957 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 2.15329
E0208 10:54:12.156962 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.95102
E0208 10:54:12.156966 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.82948
E0208 10:54:12.156971 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 1.7981
2025-02-08 10:54:12.158464: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:12.358239 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.92319
E0208 10:54:12.358325 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 2.25347
E0208 10:54:12.358331 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 2.16372
E0208 10:54:12.358336 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.84678
E0208 10:54:12.358340 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 1.94336
E0208 10:54:12.358345 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 2.10851
E0208 10:54:12.358350 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 2.15329
E0208 10:54:12.358355 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.95102
E0208 10:54:12.358360 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.82948
E0208 10:54:12.358364 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 1.7981
2025-02-08 10:54:12.359840: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:12.548410 1439549 buffer_comparator.cc:157] Difference at 3232: 0.0840338, expected 1.92319
E0208 10:54:12.549511 1439549 buffer_comparator.cc:157] Difference at 3233: 0.109195, expected 2.25347
E0208 10:54:12.549526 1439549 buffer_comparator.cc:157] Difference at 3234: 0.0539389, expected 2.16372
E0208 10:54:12.549531 1439549 buffer_comparator.cc:157] Difference at 3235: 0.0719605, expected 1.84678
E0208 10:54:12.549536 1439549 buffer_comparator.cc:157] Difference at 3236: 0.0868005, expected 1.94336
E0208 10:54:12.549541 1439549 buffer_comparator.cc:157] Difference at 3237: 0.00902226, expected 2.10851
E0208 10:54:12.549546 1439549 buffer_comparator.cc:157] Difference at 3238: 0.0320981, expected 2.15329
E0208 10:54:12.549551 1439549 buffer_comparator.cc:157] Difference at 3239: 0.0834489, expected 1.95102
E0208 10:54:12.549555 1439549 buffer_comparator.cc:157] Difference at 3240: 0.00121983, expected 1.82948
E0208 10:54:12.549560 1439549 buffer_comparator.cc:157] Difference at 3241: 0.101992, expected 1.7981
2025-02-08 10:54:12.551196: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:12.748033 1439549 buffer_comparator.cc:157] Difference at 3264: 0.0728088, expected 1.78836
E0208 10:54:12.748132 1439549 buffer_comparator.cc:157] Difference at 3265: 0.0658149, expected 1.8287
E0208 10:54:12.748138 1439549 buffer_comparator.cc:157] Difference at 3266: 0.0858297, expected 2.02483
E0208 10:54:12.748143 1439549 buffer_comparator.cc:157] Difference at 3267: 0.0525724, expected 2.06702
E0208 10:54:12.748148 1439549 buffer_comparator.cc:157] Difference at 3268: 0.0899291, expected 1.77207
E0208 10:54:12.748153 1439549 buffer_comparator.cc:157] Difference at 3269: 0.0627776, expected 1.79715
E0208 10:54:12.748158 1439549 buffer_comparator.cc:157] Difference at 3270: 0.0812551, expected 2.24484
E0208 10:54:12.748162 1439549 buffer_comparator.cc:157] Difference at 3271: 0.103855, expected 2.07688
E0208 10:54:12.748167 1439549 buffer_comparator.cc:157] Difference at 3272: 0.0908643, expected 2.23623
E0208 10:54:12.748172 1439549 buffer_comparator.cc:157] Difference at 3273: 0.0592046, expected 1.67963
2025-02-08 10:54:12.749908: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:12.945638 1439549 buffer_comparator.cc:157] Difference at 6400: 0.108864, expected 2.25801
E0208 10:54:12.945745 1439549 buffer_comparator.cc:157] Difference at 6401: 0.0426773, expected 2.05886
E0208 10:54:12.945751 1439549 buffer_comparator.cc:157] Difference at 6402: 0.0903554, expected 2.15511
E0208 10:54:12.945755 1439549 buffer_comparator.cc:157] Difference at 6403: 0.0607278, expected 2.19991
E0208 10:54:12.945760 1439549 buffer_comparator.cc:157] Difference at 6404: 0.0835107, expected 2.23147
E0208 10:54:12.945765 1439549 buffer_comparator.cc:157] Difference at 6405: 0.10727, expected 2.35002
E0208 10:54:12.945770 1439549 buffer_comparator.cc:157] Difference at 6406: 0.0223535, expected 2.34104
E0208 10:54:12.945775 1439549 buffer_comparator.cc:157] Difference at 6407: 0.123282, expected 2.14346
E0208 10:54:12.945779 1439549 buffer_comparator.cc:157] Difference at 6408: 0.0688119, expected 2.00244
E0208 10:54:12.945783 1439549 buffer_comparator.cc:157] Difference at 6409: 0.100728, expected 2.35799
2025-02-08 10:54:12.947345: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.145436 1439549 buffer_comparator.cc:157] Difference at 6400: 0.108864, expected 2.25801
E0208 10:54:13.145530 1439549 buffer_comparator.cc:157] Difference at 6401: 0.0426773, expected 2.05886
E0208 10:54:13.145536 1439549 buffer_comparator.cc:157] Difference at 6402: 0.0903554, expected 2.15511
E0208 10:54:13.145540 1439549 buffer_comparator.cc:157] Difference at 6403: 0.0607278, expected 2.19991
E0208 10:54:13.145545 1439549 buffer_comparator.cc:157] Difference at 6404: 0.0835107, expected 2.23147
E0208 10:54:13.145550 1439549 buffer_comparator.cc:157] Difference at 6405: 0.10727, expected 2.35002
E0208 10:54:13.145555 1439549 buffer_comparator.cc:157] Difference at 6406: 0.0223535, expected 2.34104
E0208 10:54:13.145559 1439549 buffer_comparator.cc:157] Difference at 6407: 0.123282, expected 2.14346
E0208 10:54:13.145564 1439549 buffer_comparator.cc:157] Difference at 6408: 0.0688119, expected 2.00244
E0208 10:54:13.145568 1439549 buffer_comparator.cc:157] Difference at 6409: 0.100728, expected 2.35799
2025-02-08 10:54:13.147432: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.343009 1439549 buffer_comparator.cc:157] Difference at 6432: 0.031119, expected 2.00977
E0208 10:54:13.343094 1439549 buffer_comparator.cc:157] Difference at 6433: 0.0285333, expected 2.2508
E0208 10:54:13.343100 1439549 buffer_comparator.cc:157] Difference at 6434: 0.0483029, expected 2.21192
E0208 10:54:13.343104 1439549 buffer_comparator.cc:157] Difference at 6435: 0.0422264, expected 1.91706
E0208 10:54:13.343109 1439549 buffer_comparator.cc:157] Difference at 6436: 0.0539292, expected 2.29013
E0208 10:54:13.343113 1439549 buffer_comparator.cc:157] Difference at 6437: 0.0709092, expected 2.15097
E0208 10:54:13.343118 1439549 buffer_comparator.cc:157] Difference at 6438: 0.103861, expected 2.26983
E0208 10:54:13.343122 1439549 buffer_comparator.cc:157] Difference at 6439: 0.0261154, expected 2.03485
E0208 10:54:13.343130 1439549 buffer_comparator.cc:157] Difference at 6440: 0.103081, expected 2.11238
E0208 10:54:13.343135 1439549 buffer_comparator.cc:157] Difference at 6441: 0.0666931, expected 2.00906
2025-02-08 10:54:13.344621: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.530966 1439549 buffer_comparator.cc:157] Difference at 6464: 0.0922971, expected 2.0823
E0208 10:54:13.531798 1439549 buffer_comparator.cc:157] Difference at 6465: 0.0978675, expected 2.29036
E0208 10:54:13.531813 1439549 buffer_comparator.cc:157] Difference at 6466: 0.122055, expected 2.325
E0208 10:54:13.531818 1439549 buffer_comparator.cc:157] Difference at 6467: 0.0874204, expected 2.1257
E0208 10:54:13.531823 1439549 buffer_comparator.cc:157] Difference at 6468: 0.0654124, expected 2.08538
E0208 10:54:13.531828 1439549 buffer_comparator.cc:157] Difference at 6469: 0.0822715, expected 2.19909
E0208 10:54:13.531833 1439549 buffer_comparator.cc:157] Difference at 6470: 0.0537394, expected 2.09183
E0208 10:54:13.531838 1439549 buffer_comparator.cc:157] Difference at 6471: 0.00349006, expected 2.44473
E0208 10:54:13.531843 1439549 buffer_comparator.cc:157] Difference at 6472: 0.0258948, expected 2.10752
E0208 10:54:13.531847 1439549 buffer_comparator.cc:157] Difference at 6473: 0.0227005, expected 1.92123
2025-02-08 10:54:13.533981: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.731470 1439549 buffer_comparator.cc:157] Difference at 6464: 0.0922971, expected 2.0823
E0208 10:54:13.731558 1439549 buffer_comparator.cc:157] Difference at 6465: 0.0978675, expected 2.29036
E0208 10:54:13.731564 1439549 buffer_comparator.cc:157] Difference at 6466: 0.122055, expected 2.325
E0208 10:54:13.731569 1439549 buffer_comparator.cc:157] Difference at 6467: 0.0874204, expected 2.1257
E0208 10:54:13.731574 1439549 buffer_comparator.cc:157] Difference at 6468: 0.0654124, expected 2.08538
E0208 10:54:13.731579 1439549 buffer_comparator.cc:157] Difference at 6469: 0.0822715, expected 2.19909
E0208 10:54:13.731583 1439549 buffer_comparator.cc:157] Difference at 6470: 0.0537394, expected 2.09183
E0208 10:54:13.731588 1439549 buffer_comparator.cc:157] Difference at 6471: 0.00349006, expected 2.44473
E0208 10:54:13.731593 1439549 buffer_comparator.cc:157] Difference at 6472: 0.0258948, expected 2.10752
E0208 10:54:13.731598 1439549 buffer_comparator.cc:157] Difference at 6473: 0.0227005, expected 1.92123
2025-02-08 10:54:13.733398: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.877277 1439549 buffer_comparator.cc:157] Difference at 16: 2.38188, expected 3.23426
E0208 10:54:13.877352 1439549 buffer_comparator.cc:157] Difference at 17: 2.4383, expected 3.40487
E0208 10:54:13.877358 1439549 buffer_comparator.cc:157] Difference at 18: 2.20524, expected 3.05458
E0208 10:54:13.877363 1439549 buffer_comparator.cc:157] Difference at 19: 2.05965, expected 3.41279
E0208 10:54:13.877367 1439549 buffer_comparator.cc:157] Difference at 20: 2.15802, expected 3.26245
E0208 10:54:13.877372 1439549 buffer_comparator.cc:157] Difference at 21: 2.12084, expected 3.21752
E0208 10:54:13.877376 1439549 buffer_comparator.cc:157] Difference at 22: 2.43446, expected 3.43892
E0208 10:54:13.877381 1439549 buffer_comparator.cc:157] Difference at 23: 2.3856, expected 3.54066
E0208 10:54:13.877385 1439549 buffer_comparator.cc:157] Difference at 24: 2.09929, expected 3.68989
E0208 10:54:13.877390 1439549 buffer_comparator.cc:157] Difference at 25: 2.33473, expected 3.40659
2025-02-08 10:54:13.878406: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:13.997605 1439549 buffer_comparator.cc:157] Difference at 16: 2.38188, expected 3.23426
E0208 10:54:13.997692 1439549 buffer_comparator.cc:157] Difference at 17: 2.4383, expected 3.40487
E0208 10:54:13.997698 1439549 buffer_comparator.cc:157] Difference at 18: 2.20524, expected 3.05458
E0208 10:54:13.997703 1439549 buffer_comparator.cc:157] Difference at 19: 2.05965, expected 3.41279
E0208 10:54:13.997707 1439549 buffer_comparator.cc:157] Difference at 20: 2.15802, expected 3.26245
E0208 10:54:13.997712 1439549 buffer_comparator.cc:157] Difference at 21: 2.12084, expected 3.21752
E0208 10:54:13.997717 1439549 buffer_comparator.cc:157] Difference at 22: 2.43446, expected 3.43892
E0208 10:54:13.997722 1439549 buffer_comparator.cc:157] Difference at 23: 2.3856, expected 3.54066
E0208 10:54:13.997726 1439549 buffer_comparator.cc:157] Difference at 24: 2.09929, expected 3.68989
E0208 10:54:13.997731 1439549 buffer_comparator.cc:157] Difference at 25: 2.33473, expected 3.40659
2025-02-08 10:54:13.998926: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:14.127693 1439549 buffer_comparator.cc:157] Difference at 1024: 25.6081, expected 3.08175
E0208 10:54:14.127779 1439549 buffer_comparator.cc:157] Difference at 1025: 27.0982, expected 2.72872
E0208 10:54:14.127785 1439549 buffer_comparator.cc:157] Difference at 1026: 25.4822, expected 2.86348
E0208 10:54:14.127790 1439549 buffer_comparator.cc:157] Difference at 1027: 25.554, expected 2.9874
E0208 10:54:14.127795 1439549 buffer_comparator.cc:157] Difference at 1028: 28.2208, expected 2.86858
E0208 10:54:14.127800 1439549 buffer_comparator.cc:157] Difference at 1029: 24.4123, expected 2.95818
E0208 10:54:14.127804 1439549 buffer_comparator.cc:157] Difference at 1030: 25.5347, expected 2.84592
E0208 10:54:14.127809 1439549 buffer_comparator.cc:157] Difference at 1031: 25.6371, expected 2.92667
E0208 10:54:14.127813 1439549 buffer_comparator.cc:157] Difference at 1032: 25.8781, expected 2.73013
E0208 10:54:14.127818 1439549 buffer_comparator.cc:157] Difference at 1033: 23.9558, expected 3.06115
2025-02-08 10:54:14.128989: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:14.257767 1439549 buffer_comparator.cc:157] Difference at 1024: 25.6081, expected 3.08175
E0208 10:54:14.257852 1439549 buffer_comparator.cc:157] Difference at 1025: 27.0982, expected 2.72872
E0208 10:54:14.257857 1439549 buffer_comparator.cc:157] Difference at 1026: 25.4822, expected 2.86348
E0208 10:54:14.257862 1439549 buffer_comparator.cc:157] Difference at 1027: 25.554, expected 2.9874
E0208 10:54:14.257867 1439549 buffer_comparator.cc:157] Difference at 1028: 28.2208, expected 2.86858
E0208 10:54:14.257873 1439549 buffer_comparator.cc:157] Difference at 1029: 24.4123, expected 2.95818
E0208 10:54:14.257877 1439549 buffer_comparator.cc:157] Difference at 1030: 25.5347, expected 2.84592
E0208 10:54:14.257882 1439549 buffer_comparator.cc:157] Difference at 1031: 25.6371, expected 2.92667
E0208 10:54:14.257886 1439549 buffer_comparator.cc:157] Difference at 1032: 25.8781, expected 2.73013
E0208 10:54:14.257891 1439549 buffer_comparator.cc:157] Difference at 1033: 23.9558, expected 3.06115
2025-02-08 10:54:14.259056: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:14.389131 1439549 buffer_comparator.cc:157] Difference at 1040: 25.1869, expected 3.1456
E0208 10:54:14.389214 1439549 buffer_comparator.cc:157] Difference at 1041: 25.7047, expected 3.06034
E0208 10:54:14.389220 1439549 buffer_comparator.cc:157] Difference at 1042: 22.8839, expected 2.62857
E0208 10:54:14.389225 1439549 buffer_comparator.cc:157] Difference at 1043: 25.6569, expected 2.84951
E0208 10:54:14.389230 1439549 buffer_comparator.cc:157] Difference at 1044: 27.6905, expected 2.93138
E0208 10:54:14.389234 1439549 buffer_comparator.cc:157] Difference at 1045: 24.5041, expected 2.87635
E0208 10:54:14.389239 1439549 buffer_comparator.cc:157] Difference at 1046: 25.5943, expected 2.85967
E0208 10:54:14.389243 1439549 buffer_comparator.cc:157] Difference at 1047: 27.2238, expected 2.94395
E0208 10:54:14.389248 1439549 buffer_comparator.cc:157] Difference at 1048: 25.3296, expected 2.97367
E0208 10:54:14.389252 1439549 buffer_comparator.cc:157] Difference at 1049: 24.525, expected 3.07048
2025-02-08 10:54:14.390541: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1180] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0208 10:54:14.520085 1439549 buffer_comparator.cc:157] Difference at 1056: 24.654, expected 3.00231
E0208 10:54:14.520955 1439549 buffer_comparator.cc:157] Difference at 1057: 21.8298, expected 2.99559
E0208 10:54:14.520969 1439549 buffer_comparator.cc:157] Difference at 1058: 22.9079, expected 3.07012
E0208 10:54:14.520974 1439549 buffer_comparator.cc:157] Difference at 1059: 23.8992, expected 3.18947
E0208 10:54:14.520979 1439549 buffer_comparator.cc:157] Difference at 1060: 22.9487, expected 3.23181
E0208 10:54:14.520984 1439549 buffer_comparator.cc:157] Difference at 1061: 23.6654, expected 3.07972
E0208 10:54:14.520989 1439549 buffer_comparator.cc:157] Difference at 1062: 22.7674, expected 2.87956
E0208 10:54:14.520994 1439549 buffer_comparator.cc:157] Difference at 1063: 23.4133, expected 3.1818
E0208 10:54:14.520999 1439549 buffer_comparator.cc:157] Difference at 1064: 21.841, expected 2.8993
E0208 10:54:14.521003 1439549 buffer_comparator.cc:157] Difference at 1065: 24.4892, expected 2.94716
